"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
88225,"Daniel Guedes da Silva","lat",15,17,1,2,6,0,2,17,1,31,0,3,0,0,0,0,0,0,0
88323,"Ángel Rodrigo Romero Villamayor","ata",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88368,"Gabriel Dias de Oliveira","mei",15,12,1,3,14,0,1,19,3,14,0,0,0,0,0,0,0,0,0
88427,"Marlon Adriano Prezotti","mei",15,4,0,0,7,0,0,5,0,2,0,0,0,0,0,0,0,0,0
88651,"Vinicius Rodolfo de Souza Oliveira","ata",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88669,"Leandro Carvalho da Silva","ata",15,9,3,11,17,2,1,10,2,15,1,0,0,0,0,0,0,0,0
89101,"Bruno Sávio da Silva","ata",7,2,1,2,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0
89150,"Jean Carlos de Souza Irmer","mei",15,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
89226,"Iago Justen Maidana Martins","zag",15,2,0,2,2,1,0,2,1,7,0,0,0,1,0,0,0,0,0
89256,"Gerson Santos da Silva","mei",6,9,0,1,24,1,0,8,1,14,0,0,0,2,0,0,0,0,0
89273,"João Pedro Maturano dos Santos","lat",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89342,"Wanderson de Jesus Martins","lat",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89492,"Saulo Ferreira Silva Nascimento","gol",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89493,"Igor Rabello da Costa","zag",15,14,1,4,8,0,1,21,0,20,0,3,0,0,0,0,0,0,0
89815,"Gustavo Henrique Ferrareis","mei",15,6,4,9,8,0,1,3,2,14,0,0,0,0,0,0,0,0,0
89883,"Douglas Moreira Fagundes","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89924,"Bruno Edgar Silva Almeida","mei",12,4,0,1,1,0,0,5,1,3,0,0,0,0,0,0,0,0,0
90061,"Bruno de Jesus Pacheco","lat",15,26,0,1,29,0,0,26,2,39,2,3,0,0,0,1,0,0,0
90118,"Yago da Silva Rocha","lat",5,1,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0
90285,"Bruno Henrique Pinto","ata",15,21,13,19,30,7,3,3,2,17,1,0,0,2,0,0,0,0,0
90302,"Pedro Rocha Neves","ata",15,9,5,4,16,2,1,9,1,38,2,0,0,0,0,0,0,0,0
90309,"David Correa da Fonseca","ata",15,18,7,6,12,0,4,5,0,18,1,0,0,0,0,0,0,0,0
90366,"Luiz Fernando Ferreira Maximiliano","mei",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90406,"Crysan da Cruz Queiroz Barcelos","ata",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90444,"Moisés Roberto Barbosa","lat",15,26,4,7,6,0,0,31,3,22,1,5,0,0,0,1,0,0,0
90458,"Márcio Augusto da Silva Barbosa","ata",8,5,4,2,6,2,3,10,2,10,2,0,0,0,0,0,0,0,0
90569,"Yuri Oliveira Lima","mei",15,14,1,2,4,0,0,9,3,12,0,0,0,0,0,0,0,0,0
90572,"Leonardo de Souza Sena","mei",15,8,1,3,41,0,0,33,2,29,0,0,0,0,0,0,0,0,0
90573,"Getúlio Wandelly Silva Timoteo","ata",11,8,3,3,10,0,3,8,0,6,0,0,0,1,0,0,0,0,0
90634,"Lucas da Silva Izidoro","mei",15,17,1,8,11,0,1,15,4,22,0,0,0,1,0,0,0,0,0
90715,"Luiz Fernando Moraes dos Santos","mei",15,9,4,4,16,1,1,6,0,15,0,0,0,0,0,0,0,0,0
90768,"Fabrício Bruno Soares de Faria","zag",15,0,0,0,1,0,0,1,0,5,0,2,0,0,0,0,0,0,0
90843,"Elias Martello Curzel","gol",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90846,"Willian Klaus","zag",15,4,0,0,0,0,0,2,0,9,0,2,0,0,0,0,0,0,0
90894,"Iago Antônio Silva Santos","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90917,"Carlos Eduardo Ferreira de Souza","ata",11,2,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0
90933,"Jean Paulo Fernandes Filho","gol",15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91102,"Flávio Medeiros da Silva","mei",15,7,0,0,6,0,1,9,0,12,0,0,0,0,0,0,0,0,0
91130,"Fernando José Marques Maciel","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91151,"Everaldo Silva do Nascimento","ata",13,10,1,7,11,1,3,6,1,4,1,0,0,0,0,0,0,0,0
91191,"Gustavo Blanco Petersen Macedo","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91194,"Thiago Rodrigues da Silva","gol",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91201,"Eduardo Gabriel Aquino Cossa","ata",15,6,4,10,5,3,6,5,1,17,0,0,0,0,0,0,0,0,0
91203,"Éder Ferreira Graminho","zag",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91242,"Leandro Barcia Montero","ata",15,23,6,12,19,3,2,17,3,22,1,0,0,1,0,0,0,0,0
91251,"Antônio Josenildo Rodrigues de Oliveira","zag",15,1,0,1,1,0,1,11,0,7,1,3,0,0,0,0,0,0,0
91260,"Lucas Estella Perri","gol",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91264,"Matheus Gonçalves Savio","mei",8,4,7,3,10,1,2,8,0,17,0,0,0,2,0,0,0,0,0
91508,"Leonardo Felipe Valencia Rossel","mei",15,2,1,3,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0
91573,"Robert Abel Arboleda Escobar","zag",15,12,0,2,4,0,1,6,3,13,0,2,0,0,0,0,0,0,0
91607,"Ronielson da Silva Barbosa","ata",15,26,8,11,21,3,2,9,3,16,2,0,0,1,0,0,0,0,0
91626,"Paulo Victor da Silva","lat",8,3,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0
91702,"Leandro Henrique do Nascimento","ata",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91706,"Marlon Rodrigues Xavier","lat",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91708,"Marcílio Florêncio Mota Filho","zag",15,17,2,3,9,1,0,19,4,15,1,0,0,0,0,0,0,0,0
91712,"Matheus Alves da Silva Cardoso","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91733,"Luiz Antonio Ferreira Rodrigues","mei",15,18,2,1,11,0,0,37,3,39,0,0,0,0,0,0,0,0,0
91772,"David de Duarte Macedo","zag",15,2,0,3,3,0,0,7,0,10,0,2,0,0,0,0,0,0,0
91783,"Diego Ferreira Matheus","lat",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91808,"Caíque França Godoy","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91866,"José Ivaldo Almeida Silva","zag",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91888,"Kevin Peterson dos Santos Silva","lat",15,1,0,1,2,0,0,5,1,13,0,1,0,0,0,0,0,0,0
91914,"Patrick Marcelino ","zag",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91929,"Everson Bispo Pereira","zag",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91972,"João Paulo Queiroz Moraes","ata",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92057,"Gabriel Félix dos Santos","gol",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92085,"Giovanny Bariani Marques","ata",15,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
92146,"Andre Luis da Costa Alfredo","ata",15,4,4,2,21,2,1,1,2,10,0,0,0,0,0,0,0,0,0
92155,"Ramón Martínez López","mei",7,3,0,0,2,0,1,7,1,5,0,0,0,0,0,0,0,0,0
92171,"Arthur Mendonça Cabral","ata",11,4,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92182,"José Carlos Ferreira Júnior","zag",11,2,1,3,4,0,0,7,0,12,0,3,0,0,0,0,0,0,0
92273,"Odair Hellmann","tec",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92377,"Jonatan Daniel Álvez Sagar","ata",8,1,1,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
92496,"Raul Lô Gonçalves","mei",15,19,4,5,26,0,0,28,3,14,1,0,0,0,0,0,0,0,0
92497,"Douglas Augusto Soares Gomes","mei",8,16,3,2,6,0,0,13,1,11,0,0,0,0,0,0,0,0,0
92696,"Renato Kayzer de Souza","ata",10,9,0,2,5,1,2,0,0,3,0,0,0,0,0,0,0,0,0
92708,"Deyverson Brum Silva Acosta","ata",11,10,6,10,20,1,11,6,1,17,2,0,0,0,0,0,0,0,0
92841,"Fernando Medeiros da Silva","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92981,"Ronaldo da Silva Souza","mei",14,11,0,2,2,0,0,16,2,9,1,0,0,0,0,0,0,0,0
93005,"Vitor Correia da Silva","ata",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93108,"Mateus da Silva Vital Assumpção","mei",15,2,2,6,23,1,0,9,1,9,1,0,0,0,0,0,0,0,0
93151,"Thiago Nascimento dos Santos","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93368,"Lucas Veríssimo da Silva","zag",15,28,1,5,10,1,1,29,3,32,0,6,0,2,0,1,0,0,0
93377,"Jobson Souza Santos","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93414,"Mauro Joel Carli","zag",15,10,1,2,8,0,0,12,4,32,0,4,0,1,0,0,0,0,0
93659,"Michael Matias Fracaro","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93785,"Alan Cardoso de Andrade","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93787,"Andrey Ramos do Nascimento","mei",15,9,3,3,3,1,0,13,0,14,0,0,0,0,0,0,0,0,0
93789,"Caio Monteiro Costa","ata",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93791,"Daniel Sampaio Simões","mei",15,10,6,3,21,0,0,10,2,40,1,0,0,0,0,0,0,0,0
93797,"Márcio Almeida de Oliveira","lat",15,12,2,4,6,0,0,9,1,16,1,3,0,0,0,0,0,0,0
93834,"Keiller da Silva Nunes","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93869,"Lucas Oliveira de França","gol",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93882,"Cleiton Schwengber","gol",15,0,0,0,0,0,0,0,0,3,0,2,4,0,5,0,0,0,0
93893,"Marcos Antonio Candido Ferreira Júnior","mei",15,16,2,4,14,1,0,14,3,27,0,0,0,1,0,0,0,0,0
93909,"José Brandão Gonçalves Júnior","ata",14,6,2,3,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0
94010,"Sergio Ismael Díaz Velázquez","ata",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94044,"John Victor Maciel Furtado","gol",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94067,"Matheus Fernandes Siqueira","mei",11,1,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0
94068,"Lucas Ribamar Lopes dos Santos Bibiano","ata",15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94138,"Felipe dos Reis Pereira Vizeu do Carmo","ata",15,9,0,4,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0
94156,"Diego Cristiano Evaristo","mei",15,31,4,9,13,1,0,16,4,37,0,0,0,2,0,0,0,0,0
94214,"Leonardo Campos Duarte da Silva","zag",11,10,0,4,3,0,0,11,2,9,0,2,0,0,0,0,0,0,0
94249,"Lourency do Nascimento Rodrigues","ata",8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94286,"Pedro Henrique Perotti","ata",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94297,"William Oliveira dos Santos","mei",15,5,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
94495,"Alessandro Vinícius Gonçalves da Silva","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94509,"Raphael Cavalcante Veiga","mei",11,5,3,4,6,1,0,3,0,7,0,0,0,0,0,0,0,0,0
94583,"Pedro Guilherme Abreu dos Santos","ata",15,6,6,8,7,5,3,4,0,9,0,0,0,1,0,0,0,0,0
94680,"Nilson Evair Loyola Morales","lat",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94840,"Walter Iván Alexis Montoya","mei",8,3,1,1,5,0,1,2,0,8,1,0,0,0,0,0,0,0,0
94857,"Jonatan David Gomez Ospina","mei",14,9,5,6,23,1,1,6,2,23,1,0,0,0,0,0,0,0,0
94931,"Lucas Fernandes da Silva","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94968,"Luis Antônio da Rocha Júnior","lat",15,23,1,1,22,0,3,20,6,27,1,4,0,0,0,0,0,0,0
94971,"Luís Fernando Santos da Conceição","mei",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94975,"Marco Antônio Rosa Furtado Júnior","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94980,"Geovane Santana Souza","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94981,"Felipe Matheus Filgueira de Araújo","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94982,"Max Alexandre dos Santos Silva","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95131,"Gabriel Pereira Taliari","ata",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95220,"Jefferson Junio Antonio da Silva","lat",15,8,1,3,21,1,0,35,2,37,0,4,0,0,0,0,0,0,0
95222,"Thalles Gabriel Morais dos Reis","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95332,"Marcio Antonio de Sousa Júnior","mei",15,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
95335,"Matheus Sousa de Jesus","mei",13,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95352,"Luis Manuel Orejuela García","lat",15,12,2,0,5,0,0,9,1,8,0,1,0,0,0,0,0,0,0
95464,"Gregore de Magalhães da Silva","mei",15,36,1,4,7,0,0,41,3,38,0,0,0,0,0,1,0,0,0
95466,"Igor Vinícius de Souza","lat",15,18,1,3,7,0,0,19,2,16,2,3,0,0,0,2,0,0,0
95476,"Eduardo Kunde","zag",15,7,0,0,1,0,0,3,2,7,0,1,0,0,0,0,0,0,0
95494,"Felipe Aguilar Mendoza","zag",15,16,0,0,6,0,0,13,3,8,0,5,0,0,0,0,0,0,0
95542,"Edilson Borba de Aquino","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95622,"Marcus Vinicius Aredes Duarte","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95638,"Marcelo da Conceição Benevenuto Malaquias","zag",15,4,0,1,1,1,0,1,1,4,0,1,0,1,0,0,0,0,0
95660,"Felipe Araruna Hoffman","mei",15,1,0,0,0,0,0,4,1,7,0,0,0,0,0,0,0,0,0
95662,"Lucas Kal Schenfeld Progioli","zag",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95738,"Miguel Ángel Trauco Saavedra","lat",11,4,0,1,0,0,0,7,1,8,2,1,0,0,0,0,0,0,0
95780,"José Ricardo Mannarino","tec",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95798,"Gustavo Costa da Silva Machado","mei",15,4,1,4,11,0,0,12,2,35,0,0,0,0,0,0,0,0,0
95799,"Artur Victor Guimarães","ata",15,13,6,12,19,3,2,13,3,51,1,0,0,0,0,0,0,0,0
95802,"Robert Ayrton Piris da Motta","mei",15,6,0,1,5,0,0,6,2,8,0,0,0,0,0,0,0,0,0
95820,"Leonardo Rodrigues dos Santos","zag",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95830,"Émerson Cris Hartkopp","tec",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95860,"Ruan Vinícius Silva de Jesus","zag",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95875,"Hugo da Conceição Borges Alves","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96055,"Yan Medeiros Sasse","mei",15,8,1,7,5,0,0,7,0,12,0,0,0,0,0,0,0,0,0
96340,"Vinicius Moreira de Lima","mei",5,5,1,0,5,0,0,5,1,7,1,0,0,0,0,0,0,0,0
96382,"Juan Sebastián Quintero Fletcher","zag",15,5,1,1,6,0,0,9,1,21,0,2,0,0,0,0,0,0,0
96464,"Maurício Tomazi Pinheiro","zag",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96468,"Daniel de Sousa Brito","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96524,"Victor Lindenberg Tavares Vieira","lat",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96591,"Renan Augusto Lodi dos Santos","lat",8,8,4,0,5,0,2,2,1,7,0,1,0,0,0,0,0,0,0
96652,"Allan Rodrigues de Souza","mei",15,26,5,8,17,0,0,12,5,40,0,0,0,0,0,1,0,0,0
96791,"José Wálber de Mota de Amorim","zag",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96965,"Leonardo Thomas Lopes","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96966,"Arthur Gomes Lourenço","ata",15,7,0,6,22,1,1,10,1,15,0,0,0,1,0,0,0,0,0
97080,"Jony Alexander González Copete","ata",15,9,8,23,22,4,2,13,0,15,0,0,0,1,0,0,0,0,0
97133,"Luis Eduardo Marques Dos Santos","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97245,"Janderson Santos de Souza","ata",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97341,"Rogério Ceni","tec",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97349,"Daniel dos Santos Penha","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97352,"Luiz Henrique Pachu Lira","ata",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97450,"Gustavo Henric da Silva","ata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97452,"Marcos Vinícius Silva Rocha Calazans","ata",15,6,1,0,2,0,0,3,1,4,0,0,0,0,0,0,0,0,0
97520,"Shaylon Kallyson Cardoso","mei",15,4,1,1,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0
97522,"Willean Bernardo Willemen","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97527,"Matheus Alessandro dos Santos Pereira","ata",11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97528,"Wesley Frazan Bernardo","zag",15,4,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
97535,"Hiago Corrêa Silveira Cena","zag",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97536,"Bryan Borges Mascarenhas","lat",15,6,1,1,5,0,0,7,2,11,0,0,0,0,0,0,0,0,0
97543,"Fernando Rodrigues Caixeta Barbosa","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97619,"Tomás Gustavo Andrade","mei",15,5,3,4,4,0,0,2,0,16,1,0,0,0,0,0,0,0,0
97653,"Murilo Cerqueira Paim","zag",8,3,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0
97780,"Dawhan Fran Urano da Purificação Oliveira","mei",15,6,0,6,3,0,0,16,1,9,0,0,0,0,0,0,0,0,0
97868,"Iago Amaral Borduchi","lat",8,7,2,0,2,0,1,6,1,16,1,2,0,0,0,0,0,0,0
97900,"Vitor Eduardo da Silva Matos","zag",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97902,"Rafael Santos de Sousa","zag",15,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97907,"Rafael Lucas Cardoso Santos","lat",15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97922,"Rodrigo Marques de Santana","tec",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97994,"Jefferson Gabriel Nascimento Brito","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98022,"Erick Luis Conrado de Carvalho","mei",15,8,3,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0
98057,"Tiago Retzlaff Nunes","tec",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98184,"Rodrigo Alves da Cruz","ata",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98224,"Jaderson Flores dos Reis","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98333,"Gabriel Batista de Souza","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98352,"Bruno Guimarães Rodriguez Moura","mei",15,18,6,7,34,2,0,12,1,29,1,0,0,1,0,0,0,0,0
98400,"Gabriel Farias de Lima","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98412,"Giovanni Silva Tiepo","gol",15,0,0,0,3,0,0,0,0,12,0,3,26,0,27,0,0,0,2
98419,"Ronei Gebing","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98421,"Kendy Tateishi Berbel","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98484,"Victor Hugo Soares dos Santos","zag",7,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0
98494,"Lucas Bessa dos Santos Costa","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98497,"José Natanael da Cruz Oliveira","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98515,"Lucas da Silva de Jesus","ata",15,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
98517,"Jean Lucas de Souza Oliveira","mei",8,10,5,4,15,0,0,15,2,15,1,0,0,1,0,0,0,0,0
98569,"Caio Henrique Oliveira Silva","mei",15,21,2,3,15,0,2,24,0,31,1,0,0,0,0,0,0,0,0
98706,"Pedro Victor Delmino da Silva","mei",15,2,9,4,19,4,1,8,0,35,1,0,0,0,0,0,0,0,0
98760,"Mariano Vázquez","mei",7,2,1,0,8,0,0,4,0,3,0,0,0,0,0,0,0,0,0
98765,"José Marcos Costa Martins","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98794,"Diego Fabián Torres","mei",15,1,2,7,3,1,0,4,0,11,0,0,0,0,0,0,0,0,0
98822,"Lucas Camilo Hernández Perdomo","lat",8,9,1,0,3,0,0,1,2,4,0,0,0,0,0,0,0,0,0
98832,"Jean Pyerre Casagrande Silveira Correa","mei",15,8,1,7,10,2,0,9,0,18,1,0,0,0,0,0,0,0,0
98841,"Ánderson Daniel Plata Guillén","ata",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98888,"Cláudio Vitor Morais de Lima Cruz","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98933,"Alex Teixeira dos Santos","mei",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99032,"João Paulo Ferreira Lourenço","ata",15,11,7,5,25,0,3,15,1,25,2,0,0,1,0,0,0,0,0
99119,"Lucas Braga Ribeiro","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99160,"Edgardo Daniel Orzusa Cáceres","mei",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99392,"Michael Richard Delgado de Oliveira","ata",15,9,12,13,15,1,7,14,0,29,0,0,0,2,0,0,0,0,0
99430,"Diego Terra Loureiro","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99460,"Caio Alan Tem Catem Gonçalves","gol",15,0,0,0,0,0,0,0,0,4,0,1,3,0,4,0,0,0,0
99462,"Wesley Soares Xavier","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99474,"Wenderson da Silva Costa Ferreira","mei",15,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0
99550,"Fernando Peixoto Costanza","lat",15,15,2,0,7,0,0,6,1,16,1,5,0,0,0,0,0,0,0
99574,"Robson Azevedo da Silva","ata",10,2,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
99661,"Igor Cássio Vieira dos Santos","ata",15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99721,"Matheus Mascarenhas dos Santos Raimundo","lat",15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
99789,"Brenner Souza da Silva","ata",15,2,2,4,4,0,0,4,0,6,0,0,0,1,0,0,0,0,0
99802,"Richard Darío Franco Escobar","mei",7,5,1,5,6,0,0,8,0,10,0,0,0,0,0,0,0,0,0
99881,"Ricardo Queiroz de Alencastro Graça","zag",15,6,1,3,7,1,0,18,1,20,0,1,0,0,0,0,0,0,0
99891,"Yimmi Javier Chará Zamora","ata",15,8,10,9,19,3,4,19,0,40,0,0,0,1,0,0,0,0,0
99896,"Robson Luiz Martins Gomes","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99900,"Luan Martins Pereira","mei",15,7,1,2,10,0,0,8,4,11,1,0,0,0,0,0,0,0,0
99903,"Lucas da Silva Ribeiro Campos","ata",8,3,0,2,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0
99918,"Patrick Machado Ferreira ","mei",9,0,2,1,5,0,0,3,0,5,0,0,0,0,0,0,0,0,0
100002,"Rickson Barbosa Sá da Conceição","mei",15,1,0,1,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0
100065,"Lincoln Corrêa dos Santos","ata",15,3,4,3,8,1,1,2,1,8,0,0,0,0,0,0,0,0,0
100084,"Igor Silveira Gomes","mei",15,5,2,0,5,0,0,2,2,7,0,0,0,0,0,0,0,0,0
100103,"Pedro Gabriel Pereira Lopes","ata",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100125,"Matheus Soares Thuler","zag",15,6,0,0,4,0,0,4,1,7,0,1,0,0,0,0,0,0,0
100126,"Kleber Augusto Caetano Leite Filho","lat",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
