"AtletaID","nome","posicao","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
80323,"Marrone",2,36,1,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0
80328,"Jhonatan",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80335,"Vitor",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80338,"Tony ",2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80363,"Ariel Cabral",4,21,16,1,4,14,0,1,28,1,37,1,0,0,0,0,0,0,0,0
80370,"Edson",4,36,44,3,17,38,2,2,59,9,66,0,0,0,1,0,0,0,0,0
80374,"Norberto ",2,23,21,1,1,16,0,3,23,4,22,1,3,0,0,0,1,0,0,0
80381,"Cesinha",5,36,17,4,6,26,0,5,7,3,33,1,0,0,0,0,0,0,0,0
80393,"Fabinho",4,36,43,5,7,30,1,6,67,7,80,0,0,0,0,0,0,0,0,0
80394,"Matheus Inácio",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80399,"Higor Leite",4,26,4,0,1,7,0,0,5,0,13,1,0,0,0,0,1,0,0,0
80400,"Rafinha",4,36,1,2,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0
80441,"Bonfim ",3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80537,"Michael",5,32,4,2,3,6,0,1,1,0,7,0,0,0,0,0,0,0,0,0
80538,"Marlon",3,36,18,2,3,17,0,3,24,4,27,1,7,0,0,0,0,2,0,0
80552,"Marquinhos Pedroso",2,36,31,3,2,40,1,0,35,5,54,2,6,0,0,0,0,0,0,0
80553,"Guilherme Lazaroni",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80576,"Renato",4,36,4,1,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
80583,"Lucas Lima",4,36,48,7,4,91,4,2,40,5,180,6,0,0,1,0,0,0,0,0
80692,"Luan",3,36,27,2,2,29,0,3,30,8,76,0,7,0,0,0,0,0,0,0
80721,"Ryder",4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80853,"Pedro Geromel",3,36,29,0,6,23,0,4,34,7,50,1,13,0,1,0,0,0,0,0
80913,"Nixon",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80944,"Marlone",4,36,23,14,19,41,3,4,24,3,88,7,0,0,1,0,0,0,0,0
80949,"Biro Biro",5,36,25,26,25,71,7,4,26,9,118,5,0,0,1,0,1,0,0,0
80975,"Romário ",2,36,44,4,1,39,0,0,45,9,112,0,5,0,0,0,1,0,0,0
81031,"Marquinhos Santos",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81091,"Jair",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81094,"Vítor",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81121,"Lucas Mugni",4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
81150,"Mayke",2,36,17,1,0,3,0,1,17,4,38,0,6,0,0,0,0,0,0,0
81219,"Thallyson",2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81223,"Erazo",3,36,9,1,2,8,1,1,23,2,40,1,9,0,0,0,0,1,0,0
81369,"Júnior De Barros",5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81612,"Fernando Viana",5,16,18,4,5,7,1,3,7,1,15,0,0,0,0,0,0,0,0,0
81770,"Clayton",5,36,39,13,17,42,7,29,15,6,82,6,0,0,0,0,1,0,0,0
81772,"Tauã",5,31,6,3,0,3,0,1,1,2,8,1,0,0,0,0,0,0,0,0
81845,"Alisson",5,36,10,9,10,16,3,7,16,0,27,3,0,0,0,0,0,0,0,0
81847,"Bruno Dybal",4,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
81905,"Henrique Dourado",5,25,4,1,2,4,0,3,0,0,4,0,0,0,1,0,0,0,0,0
81914,"Léo Lisboa",4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81950,"Jefferson",4,36,5,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0
81952,"Willian",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82128,"Ferrugem",2,24,12,3,2,10,1,4,16,1,39,0,3,0,0,0,0,0,0,0
82306,"Douglas Silva",3,36,10,1,0,9,0,0,16,1,13,0,2,0,0,0,0,0,0,0
82337,"Geandro",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82341,"Luiz Gustavo",3,17,7,1,0,1,0,0,7,1,11,0,2,0,0,0,0,0,0,0
82381,"Juninho",4,36,20,2,3,15,0,1,28,4,39,0,0,0,0,0,0,0,0,0
82397,"Núbio Flávio ",5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82403,"César Martins",3,23,14,1,6,13,0,3,23,3,64,1,5,0,1,0,0,0,0,0
82455,"Zé Rafael ",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82456,"Rafhael Lucas",5,36,23,11,12,19,2,14,7,2,28,2,0,0,1,0,0,0,0,0
82457,"Jean Felipe",2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82459,"Rafael Zuchi",3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82461,"Danrlei",3,36,17,2,2,11,0,3,11,2,12,0,2,0,0,0,0,0,0,0
82463,"Otávio ",4,36,46,9,15,35,0,0,96,7,66,1,0,0,0,0,0,0,0,0
82466,"Bruno Pelissari",4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82469,"Douglas Coutinho ",5,36,8,6,3,4,2,7,6,1,22,1,0,0,0,0,0,0,0,0
82499,"Christiano ",2,36,20,6,12,21,0,4,27,3,53,0,6,0,1,0,1,0,0,0
82503,"Rodolfo",4,36,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0
82510,"Romarinho",5,36,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
82525,"Rodrigo Biro",2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82566,"Lucas Machado",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82567,"Moisés",4,33,6,0,0,4,0,0,8,2,11,0,0,0,0,0,0,0,0,0
82613,"Alan Costa",3,36,4,0,4,0,0,1,9,1,10,0,4,0,0,0,0,0,0,0
82616,"Conrado",5,22,2,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
82632,"Lucas Coelho",5,36,3,1,4,2,0,1,1,0,7,0,0,0,0,0,0,0,0,0
82634,"Matheus Galdezani",4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82636,"Jefferson Recife",2,30,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82639,"Marcelo Hermes",2,36,7,1,1,4,0,0,7,1,19,0,2,0,0,0,0,0,0,0
82640,"Paulinho",5,35,4,4,4,4,1,4,10,2,12,0,0,0,0,0,0,0,0,0
82641,"Ronan",2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82647,"Régis",4,36,15,6,2,8,3,3,6,3,41,2,0,0,0,0,0,0,0,0
82653,"Vitinho",5,35,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
82680,"Nathan Índio",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82703,"Matheus Biteco",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82737,"Welinton Junior",5,8,1,1,3,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0
82740,"Artur",3,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82749,"Eberson",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82750,"Celsinho",4,22,7,3,1,9,0,0,2,0,20,0,0,0,0,0,0,0,0,0
82764,"Rafael Forster",2,36,20,3,4,20,0,1,26,4,63,0,5,0,0,0,0,0,0,0
82767,"Vinícius Araújo",5,29,7,6,6,11,2,10,5,3,12,1,0,0,0,0,0,0,0,0
82768,"Danilo",1,36,0,0,0,6,0,0,0,3,21,0,12,40,0,36,0,0,0,1
82769,"Alan",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82775,"Lucas Ramon ",2,32,4,0,0,4,0,0,4,3,8,0,2,0,0,0,0,0,0,0
82787,"Joel",5,36,6,1,3,5,1,5,1,1,7,0,0,0,0,0,0,0,0,0
82791,"Toshi",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82896,"Alisson Becker",1,36,1,0,0,2,0,0,0,3,12,0,14,29,0,23,0,0,0,0
82939,"Ruy",4,36,17,8,7,30,1,0,11,9,74,1,0,0,1,0,0,0,0,0
82943,"Matheus Ribeiro",2,36,3,0,0,1,0,0,3,0,15,0,3,0,0,0,0,0,0,0
83028,"Braian Rodríguez",5,36,5,3,3,9,1,3,5,3,2,0,0,0,0,0,0,0,0,0
83048,"Rafael Thyere",3,36,4,0,0,0,0,0,4,1,7,0,1,0,0,0,0,0,0,0
83101,"Alef",3,36,1,0,0,3,0,0,2,0,1,0,1,0,0,0,1,0,0,0
83189,"Riascos",5,36,33,9,22,33,4,13,12,5,35,0,0,0,1,0,0,0,0,0
83255,"Giva",5,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83257,"Gabriel",5,36,23,21,21,43,9,30,21,4,75,4,0,0,4,0,1,0,0,0
83266,"Marcos Guilherme ",4,36,12,21,13,24,4,4,17,4,50,4,0,0,0,0,2,0,0,0
83335,"Anderson Lopes",5,36,32,13,17,35,5,15,8,6,45,2,0,0,1,0,0,0,0,0
83395,"Wanderson",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83433,"Patrick",4,36,55,2,8,43,0,0,84,11,54,1,0,0,0,0,0,0,0,0
83438,"Guilherme Parede",5,17,2,0,0,9,0,3,2,1,11,0,0,0,0,0,0,0,0,0
83511,"Érico Júnior",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83528,"Léo Pereira",3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83683,"Andrei Girotto",4,36,15,2,2,9,1,0,11,3,17,0,0,0,0,0,0,0,0,0
83688,"Luan",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83760,"Caramelo",2,36,10,0,1,3,0,0,8,0,10,0,1,0,0,0,0,0,0,0
83772,"Neilton",5,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83811,"William Cordeiro",2,18,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83817,"Clayson",4,17,19,4,4,14,0,3,10,0,17,2,0,0,0,0,0,0,0,0
83867,"Erick Daltro",2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84098,"Gustavo Marmentini",4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84263,"Jemerson",3,36,39,4,14,13,4,3,44,8,55,0,11,0,1,0,0,1,0,0
84314,"Ítalo",4,36,4,3,0,3,0,1,2,0,8,0,0,0,1,0,0,0,0,0
84318,"Samir ",3,36,14,0,9,24,0,0,22,2,20,0,7,0,0,0,0,2,0,0
84381,"Rafinha",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84382,"Danilo",4,36,7,0,0,2,1,1,2,2,18,1,0,0,0,0,0,0,0,0
84530,"Maxi Rodríguez",4,30,1,2,0,8,1,0,1,0,13,1,0,0,0,0,0,0,0,0
84554,"Lucão",3,36,21,1,4,12,0,0,21,0,59,1,7,0,0,0,0,0,0,0
84557,"Montoya ",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84585,"Allione",4,36,7,1,5,13,0,0,7,2,24,1,0,0,0,0,0,0,0,0
84679,"Emanuel Biancucchi",4,36,9,2,3,9,1,0,2,2,10,0,0,0,0,0,0,0,0,0
84684,"Lucas Gomes",5,36,10,4,5,18,1,3,3,1,7,1,0,0,0,0,1,0,0,0
84703,"Niltinho",5,12,4,1,2,9,0,0,1,0,11,0,0,0,0,0,0,0,0,0
84707,"Jonatan Lucca",4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84791,"Kenedy",5,8,1,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84794,"Matteus ",4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84848,"Erik",5,36,12,8,8,26,10,9,17,4,49,2,0,0,2,0,0,0,0,0
84851,"Lucas Cândido",4,36,1,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0
84861,"Alex Silva",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84863,"Alberto Valentim",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84887,"Dener",4,36,27,0,2,6,0,0,22,2,44,0,0,0,0,0,0,0,0,0
84889,"Victor Oliveira",3,36,4,0,0,0,0,0,3,1,9,0,2,0,0,0,0,0,0,0
84893,"Henrique ",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84896,"Lucas Otávio ",4,36,25,2,1,11,0,0,25,3,21,0,0,0,0,0,0,0,0,0
84917,"Jeferson",2,36,8,0,0,4,0,0,4,1,8,0,1,0,0,0,0,0,0,0
84927,"Dodô",4,36,3,2,4,8,0,1,4,1,10,0,0,0,0,0,0,0,0,0
84993,"Fabrício Baiano",4,36,6,0,0,0,0,1,3,2,7,0,0,0,0,0,0,0,0,0
84997,"Paulo",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85004,"Marcos Felipe ",1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85027,"Carlos",5,36,14,2,8,11,3,5,7,3,22,1,0,0,0,0,1,0,0,0
85040,"Gabriel Xavier",4,36,14,1,5,3,1,0,7,1,12,0,0,0,0,0,0,0,0,0
85083,"Vinícius Silvestre",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85121,"Robert ",4,36,0,2,1,8,1,0,1,0,7,0,0,0,0,0,0,0,0,0
85149,"Ronaldo",4,36,9,0,1,4,0,0,4,1,5,0,0,0,0,0,0,0,0,0
85210,"Jonatan Ponciano",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85211,"Thalles",5,36,4,0,3,7,0,0,2,1,3,0,0,0,0,0,0,0,0,0
85297,"Guisao ",4,23,9,0,1,7,1,1,4,1,4,1,0,0,2,0,0,0,0,0
85399,"Felipe Macedo",3,36,43,2,2,17,0,0,35,4,52,0,9,0,0,0,1,0,0,0
85418,"Uilson",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,"Valdivia",4,36,16,16,11,46,6,6,19,1,74,1,0,0,0,0,0,0,0,0
85425,"João Paulo",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85465,"Alex Santana",4,10,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
85586,"Jonas",4,36,31,2,7,23,0,1,37,4,35,0,0,0,0,0,2,0,0,0
85591,"Artur",2,36,19,1,1,7,0,3,9,5,21,1,7,0,0,0,0,0,0,0
85626,"Leonardo",2,36,7,0,1,3,0,0,4,0,20,1,1,0,0,0,0,0,0,0
85629,"Daniel",4,36,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85931,"Hyoran",4,36,12,8,6,7,0,0,11,1,34,0,0,0,0,0,0,0,0,0
85984,"Barrientos",4,22,9,1,2,3,0,0,13,3,20,0,0,0,0,0,0,0,0,0
86148,"Ian",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86189,"Mosquito",5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86264,"Natanael",2,15,15,1,5,13,0,0,22,3,61,0,4,0,0,0,0,0,0,0
86391,"Sander",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86409,"Lucas Olaza",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86410,"Victor Luis",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86411,"Breno",2,36,5,0,1,6,0,0,5,0,13,1,3,0,0,0,0,0,0,0
86444,"Pablo Dyego",5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86449,"Samuel",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86485,"Keno",5,29,2,3,3,6,0,2,4,0,9,0,0,0,0,0,0,0,0,0
86486,"Milton Mendes",6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86509,"Ebert",2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86512,"Bruno Gomes",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86588,"Ícaro",4,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86615,"Malcoon",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86618,"Vitor Xavier",5,36,6,1,0,1,0,0,5,1,13,0,0,0,0,0,0,0,0,0
86713,"Jonathan",3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86725,"Rafael Silva",5,36,31,18,12,28,3,14,9,4,33,0,0,0,2,0,3,0,0,0
86757,"Everton",5,36,4,7,7,3,4,2,8,0,14,1,0,0,2,0,0,0,0,0
86759,"Luan",5,36,47,25,26,108,10,17,25,5,96,7,0,0,2,0,0,0,0,0
86760,"Lucas Macanhan",1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,"Jonathan ",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,"Sidcley",2,27,30,3,8,26,2,1,28,5,74,2,9,0,1,0,0,0,0,0
86765,"Bruno Mota",4,36,9,4,3,2,2,0,10,1,26,0,0,0,0,0,0,0,0,0
86771,"Luiz Paulo ",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86776,"Jordi",1,36,1,0,0,0,0,0,0,1,5,0,1,13,0,15,1,0,0,0
86783,"Henrique",2,34,15,1,1,2,0,1,16,3,39,0,3,0,0,0,0,0,0,0
86837,"Diego Cardoso",5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86841,"Boschilia",4,19,4,0,2,4,1,1,3,0,7,0,0,0,0,0,0,0,0,0
86842,"Ewandro",5,36,8,4,8,10,5,4,6,2,22,0,0,0,1,0,0,0,0,0
86890,"William Popp",5,36,15,6,10,24,1,2,20,2,46,2,0,0,0,0,0,0,0,0
86934,"Túlio",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86935,"Rodrigo",4,36,46,5,6,18,1,0,67,1,56,1,0,0,0,0,0,0,0,0
86943,"Liniker",4,36,19,11,11,42,1,2,10,3,28,2,0,0,1,0,0,0,0,0
86970,"Eduardo",3,35,1,0,0,3,1,0,2,0,7,0,2,0,0,0,0,0,0,0
87008,"Léo",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87158,"Clebinho",4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87192,"Zeca",2,36,20,1,3,18,0,0,36,3,65,4,10,0,0,0,0,0,0,0
87197,"Matheus ",5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87201,"Igor ",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87211,"Eduardo Baptista",6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87213,"Pará",2,36,15,0,1,15,0,0,12,2,40,1,1,0,0,0,0,0,0,0
87214,"Citta Júnior",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87225,"Pedro Henrique",3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87227,"Zé Paulo",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87228,"Guilherme Arana",2,36,11,2,3,17,1,0,22,2,36,0,6,0,0,0,0,0,0,0
87229,"Donato",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87265,"Bocão",2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87266,"Duda",1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87268,"Philipe Maia",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87291,"Danilo Pires",4,36,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87391,"Allano",5,33,20,8,11,34,0,4,17,3,29,1,0,0,0,0,0,0,0,0
87393,"Gabriel",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87399,"Mário Sérgio",2,36,44,2,7,23,1,0,33,5,74,0,8,0,0,0,0,0,0,0
87400,"Alex",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87401,"Eurico",4,36,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
87420,"Cristaldo",5,36,20,11,11,25,6,7,2,0,25,1,0,0,2,0,1,0,0,0
87482,"Gimenez",2,29,31,0,1,23,0,2,39,5,54,0,7,0,0,0,0,0,0,0
87483,"Matheus Índio",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87486,"Matheus",2,35,23,0,0,18,0,0,9,2,18,1,6,0,0,0,1,0,0,0
87552,"Vitor Bueno",4,17,1,1,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0
87586,"Thiago Santana",5,36,19,9,5,19,4,10,9,0,34,1,0,0,0,0,0,0,0,0
87601,"Junio ",2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87611,"Tiago",1,36,0,0,0,3,0,0,0,3,9,0,2,17,0,13,0,0,0,0
87613,"Raul Cabral",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87732,"Carlos Henrique",5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87741,"Joelinton",5,5,4,4,2,6,1,1,5,1,9,2,0,0,0,0,0,0,0,0
87742,"Neto",4,36,12,2,6,10,1,1,13,3,32,0,0,0,0,0,0,0,0,0
87747,"Yago",4,36,34,5,4,30,1,0,25,6,69,4,0,0,0,0,0,0,0,0
87750,"Lorran",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87754,"Diego",2,35,38,5,6,31,0,4,28,3,75,3,9,0,0,0,2,0,0,0
87810,"Gabriel Leite",4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87863,"De Arrascaeta",4,36,11,16,12,29,4,3,10,3,57,1,0,0,0,0,0,0,0,0
87929,"Matheus Vargas",4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87999,"Gustavo Scarpa",4,36,38,12,13,37,5,2,33,3,119,2,0,0,0,0,0,0,0,0
88002,"Serginho",4,36,8,0,0,2,0,2,3,0,6,0,0,0,0,0,0,0,0,0
88054,"Diogo Sodré",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88056,"Malcom",5,36,29,18,12,54,5,6,21,2,86,3,0,0,2,0,0,0,0,0
88065,"Jorge",2,36,35,2,9,19,0,2,48,6,32,1,7,0,0,0,1,0,0,0
88072,"Douglas Baggio",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88136,"Ivan",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88140,"Isaac",5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88147,"Paulo Henrique",1,36,0,0,0,0,0,0,0,0,4,0,1,3,0,6,0,0,0,0
88165,"Wilker",5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88224,"Paulo Ricardo",3,36,6,1,3,5,0,0,13,3,22,0,4,0,0,0,0,0,0,0
88225,"Daniel Guedes ",2,36,31,3,3,7,0,1,15,7,53,3,5,0,0,0,0,0,0,0
88233,"Marquinhos",5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88269,"Centurión",5,36,11,9,11,35,2,10,7,0,40,2,0,0,0,0,0,0,0,0
88307,"Marcos Serrato",4,30,3,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0
88309,"Renato",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88323,"Ángel Romero",5,36,10,3,3,23,3,2,4,0,20,0,0,0,0,0,0,0,0,0
88366,"Martín Luque",4,25,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88379,"Jean Patrick",4,36,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
88393,"Ayrton ",2,8,5,1,2,5,0,0,3,1,8,0,0,0,0,0,0,0,0,0
88430,"Luiz Carlos ",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88479,"Walace",4,36,62,5,11,32,0,1,79,11,119,1,0,0,0,0,1,0,0,0
88540,"Auro",2,36,3,0,1,8,0,1,7,0,7,0,6,0,0,0,0,0,0,0
88597,"Lucas Crispim",4,36,21,5,4,41,0,3,14,3,54,1,0,0,1,0,1,0,0,0
88780,"Leandro",5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88848,"Júnior",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88850,"Marco Damasceno ",5,36,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
88866,"Juninho",4,36,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0
88870,"Lula",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88916,"Luan Polli ",1,36,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
88917,"Murilo Henrique",4,36,9,8,7,9,0,3,9,1,27,1,0,0,0,0,0,0,0,0
89154,"Gabriel Jesus",5,36,40,9,11,32,4,10,19,5,53,2,0,0,1,0,0,0,0,0
89156,"Nathan",3,36,9,0,0,1,0,1,1,1,9,0,0,0,0,0,0,0,0,0
89190,"Judivan ",5,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89191,"Felipe Zang",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89226,"Iago Maidana",3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89227,"Balbino",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89256,"Gerson",4,36,37,9,10,56,1,12,18,6,66,3,0,0,0,0,1,0,0,0
89258,"Daniel",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89273,"João Pedro ",2,36,9,0,0,5,0,0,15,1,34,0,0,0,0,0,0,0,0,0
