"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
94719,"Guilherme de Melo Silva","ata",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94765,"Leonardo Peixoto Principe","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94785,"Bryan Alfredo Cabezas Segura","ata",24,4,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0
94894,"João Victor da Vitória Fernandes","ata",38,5,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0
94930,"Lucas Tolentino Coelho de Lima","mei",38,60,10,34,92,10,2,60,7,111,1,0,0,1,0,1,0,0,0
94931,"Lucas Fernandes da Silva","mei",21,8,0,4,4,0,0,4,0,7,0,0,0,0,0,1,0,0,0
94935,"Carlos Jamisson Teles dos Santos Júnior","lat",13,13,0,5,18,0,0,4,1,27,2,1,0,0,0,0,0,0,0
94966,"Deijair dos Santos Nunes","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94968,"Luis Antônio da Rocha Júnior","lat",38,11,3,2,11,3,4,7,2,18,0,1,0,0,0,0,0,0,0
94971,"Luís Fernando Santos da Conceição","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94975,"Marco Antônio Rosa Furtado Júnior","mei",38,4,0,3,13,0,2,4,1,15,0,0,0,0,0,0,0,0,0
94977,"Luan Ferreira dos Santos","ata",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94980,"Geovane Santana Souza","ata",38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94981,"Felipe Matheus Filgueira de Araújo","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95126,"Yago César da Silva","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95127,"Nicolas Vichiatto da Silva","lat",15,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
95131,"Gabriel Pereira Taliari","ata",34,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95180,"Wildson Silva de Melo","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95210,"Ozealisson Santos Gomes","lat",38,28,1,7,39,1,1,64,4,50,1,4,0,1,0,0,0,0,0
95260,"Victor Luiz Prestes Filho","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95263,"Lucas Henrique dos Santos","mei",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95288,"Bruno Cesar Xavier Sislo","ata",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95332,"Marcio Antonio de Sousa Júnior","ata",38,16,2,9,37,2,3,15,1,45,2,0,0,0,0,0,0,0,0
95464,"Gregore de Magalhães da Silva","mei",38,116,0,12,24,0,0,106,9,55,2,0,0,0,0,0,0,0,0
95484,"Jhony Douglas Santiago","mei",38,7,0,1,3,0,0,7,4,6,0,0,0,0,0,0,0,0,0
95539,"Fabrício Silva Costa","mei",11,6,0,1,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0
95622,"Marcus Vinicius Aredes Duarte","ata",38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95638,"Marcelo da Conceição Benevenuto Malaquias","zag",38,5,0,3,12,0,0,14,3,15,0,2,0,0,0,0,0,0,0
95660,"Felipe Araruna Hoffman","mei",38,8,0,1,10,0,0,15,0,17,1,0,0,0,0,1,0,0,0
95662,"Lucas Kal Schenfeld Progioli","zag",23,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0
95738,"Miguel Ángel Trauco Saavedra","lat",38,10,0,0,2,0,0,7,0,16,4,3,0,0,0,0,0,0,0
95770,"Victor Hugo Santana Carvalho","mei",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95780,"José Ricardo Mannarino","tec",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95798,"Gustavo Costa da Silva Machado","mei",38,14,0,11,24,0,0,26,4,37,1,0,0,0,0,0,0,0,0
95799,"Artur Victor Guimarães","ata",38,2,0,0,8,0,1,2,0,1,0,0,0,0,0,0,0,0,0
95802,"Robert Ayrton Piris Da Motta","mei",23,14,0,1,3,0,0,21,3,10,0,0,0,0,0,0,0,0,0
95803,"Rafael Santiago Gonçalves","ata",23,27,1,10,27,1,5,8,1,18,0,0,0,0,0,0,0,0,0
95820,"Leonardo Rodrigues dos Santos","zag",38,19,0,4,15,0,0,16,2,30,0,5,0,0,0,0,0,0,0
95830,"Émerson Cris Hartkopp","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95831,"Caique da Silva Maria","ata",38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95843,"Sander Henrique Bortolotto","lat",38,54,0,6,59,0,2,95,9,73,3,5,0,0,0,0,0,0,0
95849,"Felipe Gustavo Domingos","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95853,"Walter Bou","ata",27,9,0,3,8,0,1,5,2,6,0,0,0,0,0,0,0,0,0
95875,"Hugo da Conceição Borges Alves","ata",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95936,"Daniel Cerântula Fuzato","gol",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95958,"Ítalo Barbosa de Andrade","ata",35,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
96047,"Ruan Renato Bonifácio Augusto","zag",27,16,0,0,1,0,0,9,3,17,0,1,0,0,0,0,0,0,0
96049,"Mauricio Caprini Pinto","ata",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96340,"Vinicius Moreira de Lima","mei",38,6,0,4,6,0,1,5,0,5,0,0,0,0,0,0,0,0,0
96342,"Charles Rigon Matos","mei",38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
96411,"Cassiano Silva dos Santos","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96468,"Daniel de Sousa Brito","gol",38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96559,"Gabriel Pires de Oliveira","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96591,"Renan Augusto Lodi dos Santos","lat",38,24,0,13,38,0,1,20,4,34,2,11,0,0,0,1,1,0,0
96633,"Pablo Silva de Lara","mei",38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96832,"Rodrigo Figueiredo de Carvalho","mei",27,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
96870,"Emerson Aparecido Leite de Souza Junior","lat",36,52,1,5,49,1,0,38,7,65,1,7,0,0,0,0,0,0,0
96966,"Arthur Gomes Lourenço","ata",38,11,0,4,14,0,0,3,1,11,1,0,0,0,0,0,0,0,0
97133,"Luis Eduardo Marques Dos Santos","lat",38,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
97154,"Wesley Dias Claudino","mei",38,22,0,2,16,0,1,23,2,30,0,0,0,0,0,0,0,0,0
97155,"Deivid Anacleto de Souza","ata",11,6,0,4,1,0,1,2,0,13,0,0,0,0,0,0,0,0,0
97315,"Guilherme Mantuan","lat",38,23,0,3,24,0,1,33,1,41,0,3,0,0,0,0,0,0,0
97317,"José Ricardo Barbosa Ribeiro Drumond","mei",38,32,0,6,8,0,0,30,3,30,0,0,0,0,0,0,0,0,0
97321,"Alesson dos Santos Batista","mei",16,11,0,0,6,0,0,5,3,7,0,0,0,0,0,0,0,0,0
97322,"Gabriel Vinícius de Oliveira Furtado","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97352,"Luiz Henrique Pachu Lira","ata",38,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97452,"Marcos Vinícius Silva Rocha Calazans","ata",38,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
97453,"Joriwinnyson Santos dos Anjos Rodrigues","gol",38,1,0,0,1,0,0,0,0,9,0,2,10,0,12,0,0,0,0
97459,"Luis Henrique Lima Ferreira","zag",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97520,"Shaylon Kallyson Cardoso","mei",38,9,2,4,4,2,2,8,1,17,0,0,0,0,0,0,0,0,0
97522,"Willean Bernardo Willemen","mei",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97527,"Matheus Alessandro dos Santos Pereira","ata",38,12,0,11,38,0,4,14,4,19,1,0,0,1,0,1,0,0,0
97528,"Wesley Frazan Bernardo","zag",38,6,0,0,2,0,0,3,0,6,0,1,0,0,0,0,0,0,0
97535,"Hiago Correa Silveira Cena","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97543,"Fernando Rodrigues Caixeta Barbosa","gol",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97546,"Marco Túlio Oliveira Lemos","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97619,"Tomás Gustavo Andrade","mei",38,7,3,5,6,3,0,20,1,31,2,0,0,1,0,0,0,0,0
97653,"Murilo Cerqueira Paim","zag",38,12,0,2,1,0,0,8,2,15,0,2,0,1,0,0,0,0,0
97783,"Ruan Gregório Teixeira","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97803,"Roger Ibañez da Silva","zag",38,9,0,3,10,0,0,18,3,31,0,4,0,0,0,0,0,0,0
97810,"Erick de Arruda Serafim","ata",27,12,2,14,40,2,3,25,3,55,2,0,0,1,0,0,0,0,0
97856,"Lucas de Souza Ventura","mei",38,2,0,0,4,0,0,7,0,6,0,0,0,0,0,0,0,0,0
97863,"Jhemerson Guimarães Gaigher","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97867,"Leonardo Rech Ortiz","zag",38,3,0,1,1,0,0,3,1,13,0,0,0,0,0,0,0,0,0
97868,"Iago Amaral Borduchi","lat",38,45,0,8,15,0,5,82,7,91,1,15,0,0,0,0,0,0,0
97879,"Matheus Aleksander dos Anjos","mei",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97900,"Vitor Eduardo da Silva Matos","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97902,"Rafael Santos de Sousa","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97907,"Rafael Lucas Cardoso Santos","lat",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97930,"Erick Martins Ferreira Carvalho","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97931,"Felipe Guilherme Moreira Bernardo","lat",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97969,"Marcos Vinícius da Silva Santos","lat",34,3,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0
97987,"Jean Lucas Figueiredo","mei",14,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97994,"Jefferson Gabriel Nascimento Brito","mei",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98034,"Maílson Tenório dos Santos","gol",38,0,0,0,2,0,0,0,0,6,1,6,21,0,10,0,0,0,1
98035,"Caio Felipe dos Santos Silva","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98057,"Tiago Retzlaff Nunes","tec",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98097,"Álvaro Vieira de Oliveira","ata",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98184,"Rodrigo Alves da Cruz","ata",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98215,"Estevão Renato Pereira Júnior","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98221,"Ilson Cedric Borges de Accacio Lima","lat",38,1,0,1,1,0,0,6,0,9,0,3,0,0,0,0,0,0,0
98333,"Gabriel Batista de Souza","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98352,"Bruno Guimarães Rodriguez Moura","mei",38,28,1,9,73,1,0,41,5,51,2,0,0,0,0,0,0,0,0
98412,"Giovanni Silva Tiepo","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98420,"Bruno Bortolini Jackel","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98421,"Kendy Tateishi Berbel","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98484,"Victor Hugo Soares dos Santos","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98515,"Lucas da Silva de Jesus","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98517,"Jean Lucas de Souza Oliveira","mei",38,11,0,0,7,0,0,3,1,10,0,0,0,0,0,0,0,0,0
98569,"Caio Henrique Oliveira Silva","mei",38,16,0,11,21,0,3,26,2,48,3,0,0,0,0,0,0,0,0
98593,"Ronald Sant'anna Rodrigues","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98595,"Juan Matheus Alano Nascimento","mei",38,9,0,4,3,0,0,12,0,14,0,0,0,0,0,0,0,0,0
98706,"Pedro Victor Delmino da Silva","mei",38,28,1,32,56,1,2,29,2,94,2,0,0,0,0,0,0,0,0
98711,"Marcelo Nicolás Benítez","lat",27,18,0,2,6,0,0,16,3,25,2,3,0,1,0,0,0,0,0
98765,"José Marcos Costa Martins","mei",38,2,0,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0
98794,"Diego Fabián Torres","mei",22,14,2,9,5,2,1,11,5,33,1,0,0,1,0,0,0,0,0
98832,"Jean Pyerre Casagrande Silveira Correa","mei",38,8,1,7,19,1,2,12,0,16,0,0,0,0,0,0,0,0,0
98841,"Ánderson Daniel Plata Guillén","ata",20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
98874,"Marcelo dos Santos Rosa","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98945,"Derlan de Oliveira Bento","zag",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99016,"Valdir de Morais Filho","tec",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99021,"Riuler de Oliveira Faustino","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99034,"Elias Lira Nogueira Junior ","lat",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99041,"Pedro Gomes Bortoluzo","ata",16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99160,"Edgardo Daniel Orzusa Cáceres","mei",22,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
99411,"Alexsander Jhonatta de Oliveira Andrade","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99424,"Éder Gabriel Militão","lat",16,19,1,8,14,1,0,29,5,26,1,5,0,0,0,0,0,0,0
99425,"Felipe Souza Moreno Sampaio","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99430,"Diego Terra Loureiro","gol",24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99440,"Gabriel Baralhas","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99460,"Caio Alan Tem Catem Gonçalves","gol",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99461,"Daniel dos Santos Oliveira","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99535,"Vinicius José Paixão de Oliveira Junior","ata",11,8,4,6,21,4,1,12,2,33,3,0,0,0,0,0,0,0,0
99545,"Linik Eduardo Santos","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99574,"Robson Azevedo da Silva","ata",38,8,0,7,11,0,2,8,1,24,1,0,0,1,0,0,0,0,0
99583,"João Carlos Cardoso Santo","ata",24,11,0,2,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0
99584,"Jean Carlos de Brito","lat",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99588,"Paulo Vitor Fernandes Pereira","ata",20,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
99595,"Patrick William Sá de Oliveira","zag",38,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
99615,"Bruno Cosendey Lobo Pinto","mei",38,11,1,3,3,1,0,6,0,20,1,0,0,0,0,0,0,0,0
99627,"Luiz Henrique Beserra dos Santos","mei",16,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
99628,"Ezequiel Gonzalo Esperon","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99629,"Jadson Ailton Oliveira Da Silva Vale","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99670,"Arthur Henrique Vieira Araujo","zag",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99789,"Brenner Souza da Silva","ata",38,3,1,3,4,1,3,4,0,6,0,0,0,0,0,0,0,0,0
99817,"Gleison Bremer Silva Nascimento","zag",11,11,1,1,4,1,0,20,2,18,0,2,0,0,0,0,0,0,0
99818,"Paulo Henrique Sampaio Filho ","ata",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99832,"Leonardo da Silva Simas","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99834,"Dionathã da Silva","ata",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99878,"Leonardo Da Silva Passos","ata",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99881,"Ricardo Queiroz de Alencastro Graça","zag",38,13,0,0,9,0,2,15,6,15,0,4,0,0,0,0,0,0,0
99891,"Yimmi Javier Chará Zamora","ata",27,20,1,10,48,1,4,25,1,44,7,0,0,0,0,0,0,0,0
99894,"José Francisco dos Santos Júnior","ata",38,17,1,10,9,1,6,5,3,8,0,0,0,1,0,0,0,0,0
99903,"Lucas da Silva Ribeiro Campos","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99915,"Ezequiel Santos da Silva","ata",38,4,0,3,9,0,0,6,0,5,1,0,0,0,0,0,0,0,0
99918,"Patrick Machado Ferreira ","mei",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99921,"Khevin Rodrigo Fraga","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99994,"Jhonny Lucas Flora Barboza ","mei",38,51,2,10,22,2,1,31,7,44,0,0,0,0,0,0,0,0,0
100065,"Lincoln Corrêa dos Santos","ata",38,7,0,3,3,0,2,4,0,4,0,0,0,0,0,0,0,0,0
100084,"Igor Silveira Gomes","mei",38,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100125,"Matheus Soares Thuler","zag",38,6,1,2,2,1,0,13,1,9,0,4,0,0,0,0,0,0,0
100126,"Kleber Augusto Caetano Leite Filho","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100127,"Pablo Carneiro Freitas","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132,"Lucas Poletto Costa","ata",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100158,"Lucas Soares de Almeida","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100159,"Vander Tavares Silva","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100322,"Pedro Henrique de Oliveira Correira","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100333,"Paulo Henrique Pereira da Silva","ata",38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100430,"Matheus Matias Ferreira","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100459,"Weverton Almeida Silva","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100598,"Fernando José Freitas Maciel","ata",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100651,"Rodrygo Silva de Goes","ata",38,32,8,16,66,8,1,19,1,71,3,0,0,2,0,0,0,0,0
100652,"Yuri Alberto Monteiro da Silva","ata",38,2,0,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0
100683,"Diogo Augusto Pereira Neto","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100695,"Fernando dos Santos Pedro","ata",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100712,"Filipe Gonçalves dos Santos","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100741,"Guilherme Alecsander Guedes","lat",38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100742,"Matheus Henrique de Souza","mei",38,9,2,3,9,2,0,13,3,15,0,0,0,0,0,0,0,0,0
100746,"Matheus Gabriel Guedes Caetano","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100761,"Igor Matheus Liziero Pereira ","lat",38,28,1,8,27,1,1,35,4,31,1,10,0,0,0,0,0,0,0
100762,"Guilherme Bissoli Campos ","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100763,"Gabriel Davi Gomes Sara","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100800,"Emerson Barbosa Rodrigues Dos Santos","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830,"Brenno Oliveira Fraga Costa","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100839,"Ericson da Silva","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100840,"Emanuel Leone Moura","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100842,"Ruan Tressoldi Netto","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100843,"Felipe Albuquerque Felippi","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100844,"Lucas Araújo de Oliveira","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100845,"Alan de Souza Guimarães","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100846,"Lucas Esteves de Souza","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100847,"Aníbal Gabriel Vega da Silva","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100848,"Luan Cândido de Almeida","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100849,"Guilherme Vieira Moraes da Silva","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100898,"Victor Alexander Da Silva ","lat",33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100955,"Hygor Cleber Garcia Silva","ata",21,3,0,1,6,0,1,1,0,4,0,0,0,0,0,0,0,0,0
100963,"Wanderson Felippe Cardoso dos Santos","ata",16,14,1,1,10,1,0,1,0,4,0,0,0,1,0,0,0,0,0
100985,"Matheus Ferreira de Sousa","mei",38,5,0,1,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0
100987,"Gustavo Nonato Santana","mei",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101073,"Helerson Mateus do Nascimento","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101199,"Murillo Barbosa Lopes","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101314,"Ademir da Silva Santos Junior","ata",38,15,1,8,32,1,3,12,3,18,1,0,0,1,0,0,0,0,0
101315,"Martín Nicolás Sarrafiore","mei",27,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
101421,"Igor Henrique Pereira de Campos","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101422,"Bruno da Silva Santos","ata",38,34,1,14,24,1,5,32,1,56,2,0,0,1,0,0,0,0,0
101479,"Marco Antonio Saravia Antinori","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101480,"Jorge Ambrosio Mendonça","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101481,"Mateus Felipe Santiago Dutra","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101482,"Rodrigo Jorge Medina Ancheta","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101483,"Isaque Elias Brito","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101484,"Thonny Anderson da Silva Carvalho","mei",38,17,3,9,5,3,2,10,0,18,1,0,0,0,0,0,0,0,0
101524,"Laércio da Silva Carvalho","ata",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101531,"Paulo Henrique Rolim de Genova","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101573,"João Pedro Vilardi Pinto","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101574,"Hugo de Souza Nogueira","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101575,"Wendel da Silva Costa","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101577,"Michael Rangel dos Santos de Almeida","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101579,"Robson Alves de Barros","zag",35,9,0,2,3,0,1,18,3,8,0,7,0,0,0,0,0,0,0
101580,"Lucas Lourenço Andrade","mei",38,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101585,"Leonardo Silva Gomes","mei",38,39,0,8,13,0,2,25,5,40,1,0,0,0,0,0,1,0,0
101592,"Matheus de Jesus Dantas","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101594,"Hugo Moura Arruda da Silva","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101596,"Vitor Gabriel Claudino Rego Ferreira","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101597,"Ramon Ramos Lima","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101598,"Patrick da Silva Ferreira Souza","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101600,"Alex de Oliveira Nascimento","zag",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101601,"Caio Vinicius da Conceição","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101603,"João Vitor Marques Matos","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101627,"Luiz Eduardo Teodora da Silva","ata",38,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
