"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti","mediaFC","mediaFD","mediaFF","mediaFS","mediaG","mediaI","mediaR","mediaCA","mediaPE","mediaA","mediaJSG","mediaDD","mediaFT","mediaGS","mediaCV","mediaGC","mediaPP","mediaDP"
92981,"Ronaldo da Silva Souza","mei",38,19,1,3,7,1,0,24,2,15,0,0,0,0,0,0,0,0,0,0.5,0.0263157894736842,0.0789473684210526,0.184210526315789,0.0263157894736842,0,0.631578947368421,0.0526315789473684,0.394736842105263,0,0,0,0,0,0,0,0,0
93108,"Mateus da Silva Vital Assumpção","mei",38,19,17,7,58,2,2,30,2,57,2,0,0,0,0,0,0,0,0,0.5,0.447368421052632,0.184210526315789,1.52631578947368,0.0526315789473684,0.0526315789473684,0.789473684210526,0.0526315789473684,1.5,0.0526315789473684,0,0,0,0,0,0,0,0
93146,"Yan Matheus Santos Souza","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93151,"Thiago Nascimento dos Santos","ata",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93153,"Eriélton Carlos Pacheco","tec",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93282,"Fábio Carvalho Matos","mei",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93296,"Aderllan Leandro de Jesus Santos","zag",27,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0.037037037037037,0,0.0740740740740741,0,0,0,0,0,0,0
93317,"Diogo Giacomini","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93368,"Lucas Veríssimo da Silva","zag",38,29,8,8,22,0,2,40,9,54,0,17,0,0,0,0,0,0,0,0.763157894736842,0.210526315789474,0.210526315789474,0.578947368421053,0,0.0526315789473684,1.05263157894737,0.236842105263158,1.42105263157895,0,0.447368421052632,0,0,0,0,0,0,0
93369,"Rodrigo Nascimento França ","zag",38,6,1,2,6,0,0,10,1,9,0,1,0,0,0,0,0,0,0,0.157894736842105,0.0263157894736842,0.0526315789473684,0.157894736842105,0,0,0.263157894736842,0.0263157894736842,0.236842105263158,0,0.0263157894736842,0,0,0,0,0,0,0
93378,"Augusto de Souza Silva","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93414,"Mauro Joel Carli","zag",38,41,2,5,19,1,1,31,12,60,2,7,0,0,0,0,0,0,0,1.07894736842105,0.0526315789473684,0.131578947368421,0.5,0.0263157894736842,0.0263157894736842,0.815789473684211,0.315789473684211,1.57894736842105,0.0526315789473684,0.184210526315789,0,0,0,0,0,0,0
93490,"Guilherme Henrique Silva Nogueira","gol",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93551,"Igor Henrique Martins Machado","mei",38,72,12,17,45,1,3,46,8,57,2,0,0,0,0,0,0,0,0,1.89473684210526,0.315789473684211,0.447368421052632,1.18421052631579,0.0263157894736842,0.0789473684210526,1.21052631578947,0.210526315789474,1.5,0.0526315789473684,0,0,0,0,0,0,0,0
93739,"Peterson Silvino da Cruz","ata",34,3,2,2,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0882352941176471,0.0588235294117647,0.0588235294117647,0.0882352941176471,0,0,0.0882352941176471,0,0.0294117647058824,0,0,0,0,0,0,0,0,0
93746,"Reinaldo Lenis Montes","ata",38,15,3,6,23,2,1,12,3,30,3,0,0,0,0,0,0,0,0,0.394736842105263,0.0789473684210526,0.157894736842105,0.605263157894737,0.0526315789473684,0.0263157894736842,0.315789473684211,0.0789473684210526,0.789473684210526,0.0789473684210526,0,0,0,0,0,0,0,0
93785,"Alan Cardoso de Andrade","lat",38,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0,0,0,0
93787,"Andrey Ramos do Nascimento","mei",38,1,0,6,6,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.157894736842105,0.157894736842105,0,0,0.131578947368421,0.0263157894736842,0.184210526315789,0,0,0,0,0,0,0,0,0
93788,"Evander da Silva Ferreira","mei",38,9,4,7,5,1,0,8,2,8,1,0,0,1,0,0,0,0,0,0.236842105263158,0.105263157894737,0.184210526315789,0.131578947368421,0.0263157894736842,0,0.210526315789474,0.0526315789473684,0.210526315789474,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0
93789,"Caio Monteiro Costa","ata",38,4,2,1,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0.105263157894737,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0526315789473684,0,0.0263157894736842,0.0526315789473684,0.0526315789473684,0,0,0,0,0,0,0,0,0
93790,"Marlon Rodrigues Freitas","mei",28,23,3,5,13,0,2,27,5,34,0,0,0,0,0,0,0,0,0,0.821428571428571,0.107142857142857,0.178571428571429,0.464285714285714,0,0.0714285714285714,0.964285714285714,0.178571428571429,1.21428571428571,0,0,0,0,0,0,0,0,0
93791,"Daniel Sampaio Simões","mei",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93797,"Márcio Almeida de Oliveira","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93806,"Alison Henrique Mira","ata",17,4,1,1,7,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0.235294117647059,0.0588235294117647,0.0588235294117647,0.411764705882353,0,0,0.0588235294117647,0,0.294117647058824,0,0,0,0,0,0,0,0,0
93846,"Rafael Augusto Leite Fachin","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93869,"Lucas Oliveira de França","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93882,"Cleiton Schwengber","gol",38,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0.0263157894736842,0.0526315789473684,0,0.0263157894736842,0,0,0,0,0,0,0
93956,"Edson Fernandes Botelho Júnior","ata",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93986,"Luis Ángel Salazar Cuesta","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94003,"Lucas Luiz Scalon","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94004,"Andrei Alba","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94044,"John Victor Maciel Furtado","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94045,"Diego Gomes dos Santos","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94067,"Matheus Fernandes Siqueira","mei",38,27,1,8,24,0,0,56,5,39,0,0,0,0,0,0,0,0,0,0.710526315789474,0.0263157894736842,0.210526315789474,0.631578947368421,0,0,1.47368421052632,0.131578947368421,1.02631578947368,0,0,0,0,0,0,0,0,0
94068,"Lucas Ribamar Lopes dos Santos Bibiano","ata",24,20,11,14,29,5,13,8,2,12,1,0,0,2,0,0,0,0,0,0.833333333333333,0.458333333333333,0.583333333333333,1.20833333333333,0.208333333333333,0.541666666666667,0.333333333333333,0.0833333333333333,0.5,0.0416666666666667,0,0,0.0833333333333333,0,0,0,0,0
94102,"Matheus Gutz","gol",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94105,"Devid de Santana Silva","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94119,"Lucas da Silva Rocha","zag",27,1,0,0,3,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0.037037037037037,0,0,0.111111111111111,0,0,0.0740740740740741,0,0.185185185185185,0,0.037037037037037,0,0,0,0,0,0,0
94138,"Felipe dos Reis Pereira Vizeu do Carmo","ata",38,21,8,11,13,2,5,9,1,13,1,0,0,1,0,0,0,0,0,0.552631578947368,0.210526315789474,0.289473684210526,0.342105263157895,0.0526315789473684,0.131578947368421,0.236842105263158,0.0263157894736842,0.342105263157895,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0
94144,"Thallyson Gabriel Lobo Seabra","mei",38,15,0,1,8,1,1,8,3,17,0,0,0,0,0,0,0,0,0,0.394736842105263,0,0.0263157894736842,0.210526315789474,0.0263157894736842,0.0263157894736842,0.210526315789474,0.0789473684210526,0.447368421052632,0,0,0,0,0,0,0,0,0
94147,"Lucas Ferreira Amaral","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94154,"Maycon de Andrade Barberan","mei",38,24,8,17,16,1,0,42,3,101,3,0,0,0,0,0,0,0,0,0.631578947368421,0.210526315789474,0.447368421052632,0.421052631578947,0.0263157894736842,0,1.10526315789474,0.0789473684210526,2.65789473684211,0.0789473684210526,0,0,0,0,0,0,0,0
94207,"Guilherme Augusto Vieira dos Santos","ata",38,26,13,18,52,4,2,27,2,72,1,0,0,1,0,0,0,0,0,0.684210526315789,0.342105263157895,0.473684210526316,1.36842105263158,0.105263157894737,0.0526315789473684,0.710526315789474,0.0526315789473684,1.89473684210526,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0
94214,"Leonardo Campos Duarte da Silva","zag",38,4,0,0,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0.105263157894737,0,0,0.0526315789473684,0,0,0.0526315789473684,0,0.0526315789473684,0,0.0263157894736842,0,0,0,0,0,0,0
94249,"Lourency do Nascimento Rodrigues","ata",22,8,3,3,6,1,0,4,2,8,1,0,0,0,0,0,0,0,0,0.363636363636364,0.136363636363636,0.136363636363636,0.272727272727273,0.0454545454545455,0,0.181818181818182,0.0909090909090909,0.363636363636364,0.0454545454545455,0,0,0,0,0,0,0,0
94269,"Luiz Otávio Alves Marcolino","mei",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94286,"Pedro Henrique Perotti","ata",38,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0.0263157894736842,0.0526315789473684,0,0,0.0263157894736842,0,0.0526315789473684,0,0,0,0,0,0,0,0,0
94288,"Guilherme Natan de Lima","mei",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94336,"Mateus Norton Gomes Chaves","mei",38,12,0,1,5,0,0,14,3,18,0,0,0,0,0,0,0,0,0,0.315789473684211,0,0.0263157894736842,0.131578947368421,0,0,0.368421052631579,0.0789473684210526,0.473684210526316,0,0,0,0,0,0,0,0,0
94445,"Edimar Ribeiro da Costa Júnior","ata",38,12,3,8,5,0,3,5,1,18,1,0,0,0,0,0,0,0,0,0.315789473684211,0.0789473684210526,0.210526315789474,0.131578947368421,0,0.0789473684210526,0.131578947368421,0.0263157894736842,0.473684210526316,0.0263157894736842,0,0,0,0,0,0,0,0
94509,"Raphael Cavalcante Veiga","mei",38,8,1,6,10,0,0,1,3,6,1,0,0,0,0,0,0,0,0,0.210526315789474,0.0263157894736842,0.157894736842105,0.263157894736842,0,0,0.0263157894736842,0.0789473684210526,0.157894736842105,0.0263157894736842,0,0,0,0,0,0,0,0
94583,"Pedro Guilherme Abreu dos Santos","ata",38,15,4,3,11,2,1,9,2,11,0,0,0,0,0,0,0,0,0,0.394736842105263,0.105263157894737,0.0789473684210526,0.289473684210526,0.0526315789473684,0.0263157894736842,0.236842105263158,0.0526315789473684,0.289473684210526,0,0,0,0,0,0,0,0,0
94765,"Leonardo Peixoto Principe","lat",38,11,0,0,3,0,0,6,1,14,0,1,0,0,0,0,0,0,0,0.289473684210526,0,0,0.0789473684210526,0,0,0.157894736842105,0.0263157894736842,0.368421052631579,0,0.0263157894736842,0,0,0,0,0,0,0
94854,"César de São José Morais","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94857,"Jonathan David Gómez Ospina","mei",30,22,2,5,15,0,1,8,2,30,0,0,0,0,0,0,0,0,0,0.733333333333333,0.0666666666666667,0.166666666666667,0.5,0,0.0333333333333333,0.266666666666667,0.0666666666666667,1,0,0,0,0,0,0,0,0,0
94885,"Leonardo Felipe Santos da Silva","lat",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94894,"João Victor da Vitória Fernandes","ata",36,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0277777777777778,0,0.0277777777777778,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0
94930,"Lucas Tolentino Coelho de Lima","mei",38,27,8,27,33,1,4,15,3,29,1,0,0,1,0,0,0,0,0,0.710526315789474,0.210526315789474,0.710526315789474,0.868421052631579,0.0263157894736842,0.105263157894737,0.394736842105263,0.0789473684210526,0.763157894736842,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0
94931,"Lucas Fernandes da Silva","mei",38,9,8,8,16,1,0,12,2,25,1,0,0,0,0,0,0,0,0,0.236842105263158,0.210526315789474,0.210526315789474,0.421052631578947,0.0263157894736842,0,0.315789473684211,0.0526315789473684,0.657894736842105,0.0263157894736842,0,0,0,0,0,0,0,0
94962,"Lucas Emanoel Leite Romão","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94966,"Deijair dos Santos Nunes","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94968,"Luis Antônio da Rocha Júnior","lat",38,27,0,2,27,0,0,35,5,48,0,4,0,0,0,1,0,0,0,0.710526315789474,0,0.0526315789473684,0.710526315789474,0,0,0.921052631578947,0.131578947368421,1.26315789473684,0,0.105263157894737,0,0,0,0.0263157894736842,0,0,0
94971,"Luís Fernando Santos da Conceição","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94975,"Marco Antônio Rosa Furtado Júnior","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94978,"Kaynan Ribeiro Cruz","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94985,"Domilson Cordeiro dos Santos","lat",38,25,2,4,13,0,0,24,5,67,0,7,0,0,0,0,0,0,0,0.657894736842105,0.0526315789473684,0.105263157894737,0.342105263157895,0,0,0.631578947368421,0.131578947368421,1.76315789473684,0,0.184210526315789,0,0,0,0,0,0,0
95022,"Thalis Henrique Cantanhede","mei",38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0
95023,"Luis Guilherme Castro de Melo","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95054,"Waltenecir da Silva Ramos Júnior","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95058,"Onitlasi Júnior de Moraes Rodrigues","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95071,"Guillermo León Celis Montiel","mei",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95126,"Yago César da Silva","ata",18,3,0,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.111111111111111,0.111111111111111,0,0,0,0,0.277777777777778,0,0,0,0,0,0,0,0,0
95127,"Nicolas Vichiatto da Silva","lat",38,5,0,0,0,0,0,2,1,18,0,2,0,0,0,0,0,0,0,0.131578947368421,0,0,0,0,0,0.0526315789473684,0.0263157894736842,0.473684210526316,0,0.0526315789473684,0,0,0,0,0,0,0
95180,"Wildson Silva de Melo","ata",38,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.0526315789473684,0,0,0.0263157894736842,0,0.0263157894736842,0,0,0,0,0,0,0,0,0
95260,"Victor Luiz Prestes Filho","lat",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95263,"Lucas Henrique dos Santos","mei",34,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0882352941176471,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0
95288,"Bruno Cesar Xavier Sislo","mei",16,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
95315,"Gustavo Marcelo Cardoso Soares","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95332,"Marcio Antonio de Sousa Júnior","ata",38,27,7,11,23,2,1,11,3,75,2,0,0,0,0,0,0,0,0,0.710526315789474,0.184210526315789,0.289473684210526,0.605263157894737,0.0526315789473684,0.0263157894736842,0.289473684210526,0.0789473684210526,1.97368421052632,0.0526315789473684,0,0,0,0,0,0,0,0
95335,"Matheus Sousa de Jesus","mei",38,18,2,5,7,0,0,14,4,30,1,0,0,0,0,0,0,0,0,0.473684210526316,0.0526315789473684,0.131578947368421,0.184210526315789,0,0,0.368421052631579,0.105263157894737,0.789473684210526,0.0263157894736842,0,0,0,0,0,0,0,0
95438,"Diney Silva Da Costa","zag",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95483,"Luiz Felipe Schwartz Dal Piva ","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95539,"Fabrício Silva Costa","mei",38,2,2,2,3,0,1,1,1,18,1,0,0,0,0,0,0,0,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0789473684210526,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.473684210526316,0.0263157894736842,0,0,0,0,0,0,0,0
95542,"Edilson Borba de Aquino","lat",28,1,0,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0.0357142857142857,0,0,0.107142857142857,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0,0,0
95543,"Renan Gorne Silva","ata",38,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0
95549,"Marcelo Leite Pereira","ata",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95550,"Pedro Henrique Alves de Almeida","ata",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95562,"Alexis Nahuel Messidoro","mei",23,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0869565217391304,0,0,0.0434782608695652,0,0,0,0,0.130434782608696,0,0,0,0,0,0,0,0,0
95622,"Marcus Vinicius Aredes Duarte","mei",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95638,"Marcelo da Conceição Benevenuto Malaquias","zag",38,9,1,3,4,0,0,15,1,21,0,6,0,0,0,0,0,0,0,0.236842105263158,0.0263157894736842,0.0789473684210526,0.105263157894737,0,0,0.394736842105263,0.0263157894736842,0.552631578947368,0,0.157894736842105,0,0,0,0,0,0,0
95651,"Filipe Rodrigues de Souza Santos","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95660,"Felipe Araruna Hoffman","mei",38,3,0,0,7,0,0,9,0,23,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0.184210526315789,0,0,0.236842105263158,0,0.605263157894737,0,0,0,0,0,0,0,0,0
95662,"Lucas Kal Schenfeld Progioli","zag",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95738,"Miguel Ángel Trauco Saavedra","lat",38,37,4,7,9,1,0,26,3,88,0,9,0,1,0,1,0,0,0,0.973684210526316,0.105263157894737,0.184210526315789,0.236842105263158,0.0263157894736842,0,0.684210526315789,0.0789473684210526,2.31578947368421,0,0.236842105263158,0,0.0263157894736842,0,0.0263157894736842,0,0,0
95770,"Victor Hugo Santana Carvalho","mei",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95780,"José Ricardo Mannarino","tec",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95794,"Nathanael Ananias da Silva","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95798,"Gustavo Costa da Silva Machado","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95820,"Leonardo Rodrigues dos Santos","zag",38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0
95830,"Émerson Cris Hartkopp","tec",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95831,"Caique da Silva Maria","lat",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95837,"Fabián Ariel Noguera","zag",38,4,0,3,2,0,0,6,0,11,1,3,0,0,0,0,0,0,0,0.105263157894737,0,0.0789473684210526,0.0526315789473684,0,0,0.157894736842105,0,0.289473684210526,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0
95843,"Sander Henrique Bortolotto","lat",35,45,1,1,30,0,0,67,3,74,2,8,0,0,0,0,0,0,0,1.28571428571429,0.0285714285714286,0.0285714285714286,0.857142857142857,0,0,1.91428571428571,0.0857142857142857,2.11428571428571,0.0571428571428571,0.228571428571429,0,0,0,0,0,0,0
95849,"Felipe Gustavo Domingos","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95855,"Kady Iuri Borges Malinowski","mei",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95876,"Douglas Luiz Soares de Paulo","mei",13,17,9,14,23,1,1,23,3,42,0,0,0,1,0,0,0,0,0,1.30769230769231,0.692307692307692,1.07692307692308,1.76923076923077,0.0769230769230769,0.0769230769230769,1.76923076923077,0.230769230769231,3.23076923076923,0,0,0,0.0769230769230769,0,0,0,0,0
95936,"Daniel Cerântula Fuzato","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95978,"Tyroane Joe Sandows","ata",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96055,"Yan Medeiros Sasse","mei",38,6,3,1,5,2,0,6,3,11,0,0,0,0,0,0,0,0,0,0.157894736842105,0.0789473684210526,0.0263157894736842,0.131578947368421,0.0526315789473684,0,0.157894736842105,0.0789473684210526,0.289473684210526,0,0,0,0,0,0,0,0,0
96089,"Luiz Filipe da Rosa Machado","mei",38,3,1,0,3,0,0,12,1,15,0,0,0,0,0,0,1,0,0,0.0789473684210526,0.0263157894736842,0,0.0789473684210526,0,0,0.315789473684211,0.0263157894736842,0.394736842105263,0,0,0,0,0,0,0.0263157894736842,0,0
96328,"Matheus Oliveira Santos","mei",38,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0,0,0
96340,"Vinicius Moreira de Lima","mei",14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0
96349,"Geovane Henrique Pereira de Souza","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96411,"Cassiano Silva dos Santos","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96433,"Ralph Machado Dias","mei",38,3,0,0,4,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0.105263157894737,0,0,0.131578947368421,0.0789473684210526,0.105263157894737,0,0,0,0,0,0,0,0,0
