"AtletaID","nome","posicao","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti","mediaFC","mediaFD","mediaFF","mediaFS","mediaG","mediaI","mediaR","mediaCA","mediaPE","mediaA","mediaJSG","mediaDD","mediaFT","mediaGS","mediaCV","mediaGC","mediaPP","mediaDP"
88323,"Ángel Romero",5,38,33,10,13,60,5,13,17,4,70,6,0,0,0,0,0,0,0,0,0.868421052631579,0.263157894736842,0.342105263157895,1.57894736842105,0.131578947368421,0.342105263157895,0.447368421052632,0.105263157894737,1.84210526315789,0.157894736842105,0,0,0,0,0,0,0,0
88368,"Gabriel Dias",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88387,"Sueliton",3,38,18,0,1,20,0,0,18,3,33,1,2,0,0,0,0,0,0,0,0.473684210526316,0,0.0263157894736842,0.526315789473684,0,0,0.473684210526316,0.0789473684210526,0.868421052631579,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0,0
88393,"Ayrton ",2,32,3,0,0,3,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0.09375,0,0,0.09375,0,0,0.0625,0,0.0625,0,0.03125,0,0,0,0,0,0,0
88417,"Iago",5,29,17,5,14,12,2,1,14,4,46,0,0,0,1,0,0,0,0,0,0.586206896551724,0.172413793103448,0.482758620689655,0.413793103448276,0.0689655172413793,0.0344827586206897,0.482758620689655,0.137931034482759,1.58620689655172,0,0,0,0.0344827586206897,0,0,0,0,0
88430,"Luiz Carlos ",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88479,"Walace",4,38,33,8,12,33,1,0,47,8,89,1,0,0,0,0,0,0,0,0,0.868421052631579,0.210526315789474,0.315789473684211,0.868421052631579,0.0263157894736842,0,1.23684210526316,0.210526315789474,2.34210526315789,0.0263157894736842,0,0,0,0,0,0,0,0
88540,"Auro",2,38,3,1,1,2,0,0,4,0,10,0,4,0,0,0,0,0,0,0,0.0789473684210526,0.0263157894736842,0.0263157894736842,0.0526315789473684,0,0,0.105263157894737,0,0.263157894736842,0,0.105263157894737,0,0,0,0,0,0,0
88597,"Lucas Crispim",4,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,0,0,0
88651,"Vinícius Tanque",5,25,9,2,4,6,0,5,1,2,10,1,0,0,0,0,0,0,0,0,0.36,0.08,0.16,0.24,0,0.2,0.04,0.08,0.4,0.04,0,0,0,0,0,0,0,0
88848,"Júnior Oliveira",1,38,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0,0,0,0
88898,"André Jardine",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88916,"Luan Polli ",1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89101,"Sávio",5,38,11,4,4,5,1,0,8,2,10,0,0,0,0,0,0,0,0,0,0.289473684210526,0.105263157894737,0.105263157894737,0.131578947368421,0.0263157894736842,0,0.210526315789474,0.0526315789473684,0.263157894736842,0,0,0,0,0,0,0,0,0
89150,"Jean",4,18,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0.111111111111111,0,0.0555555555555556,0,0,0,0,0,0,0,0,0
89154,"Gabriel Jesus",5,38,71,25,24,90,12,27,20,11,70,5,0,0,1,0,0,0,0,0,1.86842105263158,0.657894736842105,0.631578947368421,2.36842105263158,0.315789473684211,0.710526315789474,0.526315789473684,0.289473684210526,1.84210526315789,0.131578947368421,0,0,0.0263157894736842,0,0,0,0,0
89190,"Judivan ",5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89226,"Iago Maidana",3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89227,"Balbino",4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89256,"Gerson",4,14,2,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.285714285714286,0,0,0.142857142857143,0,0.0714285714285714,0,0,0,0,0,0,0,0,0
89258,"Daniel",1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89273,"João Pedro ",2,38,6,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0.157894736842105,0,0,0.0526315789473684,0,0,0.0263157894736842,0,0.0789473684210526,0,0.0263157894736842,0,0,0,0,0,0,0
89275,"William",2,38,62,12,9,41,0,3,55,7,155,5,9,0,0,0,0,0,0,0,1.63157894736842,0.315789473684211,0.236842105263158,1.07894736842105,0,0.0789473684210526,1.44736842105263,0.184210526315789,4.07894736842105,0.131578947368421,0.236842105263158,0,0,0,0,0,0,0
89285,"Matheus Sales",4,38,18,0,5,12,0,0,11,3,11,0,0,0,0,0,0,0,0,0,0.473684210526316,0,0.131578947368421,0.315789473684211,0,0,0.289473684210526,0.0789473684210526,0.289473684210526,0,0,0,0,0,0,0,0,0
89339,"Adriano Teixeira",6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89342,"Caju",2,38,11,0,0,2,0,1,19,1,21,2,7,0,0,0,0,0,0,0,0.289473684210526,0,0,0.0526315789473684,0,0.0263157894736842,0.5,0.0263157894736842,0.552631578947368,0.0526315789473684,0.184210526315789,0,0,0,0,0,0,0
89343,"Júnior Tavares",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89444,"Hugo Ragelli",5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89466,"Horácio",4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89492,"Saulo",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89493,"Igor Rabello",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89637,"Thiago Maia",4,38,56,3,8,35,0,5,56,4,111,1,0,0,0,0,0,0,0,0,1.47368421052632,0.0789473684210526,0.210526315789474,0.921052631578947,0,0.131578947368421,1.47368421052632,0.105263157894737,2.92105263157895,0.0263157894736842,0,0,0,0,0,0,0,0
89640,"Williams",4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89676,"Nickson",5,38,4,1,0,5,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0.105263157894737,0.0263157894736842,0,0.131578947368421,0.0263157894736842,0,0.105263157894737,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0,0,0
89693,"Leonan",4,38,5,1,0,6,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0.131578947368421,0.0263157894736842,0,0.157894736842105,0,0,0.0263157894736842,0,0.131578947368421,0,0,0,0,0,0,0,0,0
89815,"Gustavo Ferrareis",4,38,31,9,11,19,2,2,15,2,45,1,0,0,0,0,0,0,0,0,0.815789473684211,0.236842105263158,0.289473684210526,0.5,0.0526315789473684,0.0526315789473684,0.394736842105263,0.0526315789473684,1.18421052631579,0.0263157894736842,0,0,0,0,0,0,0,0
89839,"Andres Chavez",5,23,28,21,26,25,9,15,7,4,43,2,0,0,1,0,0,0,1,0,1.21739130434783,0.91304347826087,1.1304347826087,1.08695652173913,0.391304347826087,0.652173913043478,0.304347826086957,0.173913043478261,1.8695652173913,0.0869565217391304,0,0,0.0434782608695652,0,0,0,0.0434782608695652,0
89840,"Calleri",5,26,12,2,3,7,3,2,1,3,7,0,0,0,0,0,1,0,0,0,0.461538461538462,0.0769230769230769,0.115384615384615,0.269230769230769,0.115384615384615,0.0769230769230769,0.0384615384615385,0.115384615384615,0.269230769230769,0,0,0,0,0,0.0384615384615385,0,0,0
89885,"Leandrinho",4,38,18,1,6,23,1,1,17,4,50,0,0,0,0,0,1,0,0,0,0.473684210526316,0.0263157894736842,0.157894736842105,0.605263157894737,0.0263157894736842,0.0263157894736842,0.447368421052632,0.105263157894737,1.31578947368421,0,0,0,0,0,0.0263157894736842,0,0,0
89898,"Róger Guedes",5,38,34,16,22,55,4,3,21,4,81,4,0,0,0,0,0,0,0,0,0.894736842105263,0.421052631578947,0.578947368421053,1.44736842105263,0.105263157894737,0.0789473684210526,0.552631578947368,0.105263157894737,2.13157894736842,0.105263157894737,0,0,0,0,0,0,0,0
89924,"Bruno Ramires",4,38,20,2,7,9,0,2,24,3,36,0,0,0,0,0,0,0,0,0,0.526315789473684,0.0526315789473684,0.184210526315789,0.236842105263158,0,0.0526315789473684,0.631578947368421,0.0789473684210526,0.947368421052632,0,0,0,0,0,0,0,0,0
89930,"Andrigo",4,38,19,4,6,9,0,0,8,2,22,1,0,0,0,0,0,0,0,0,0.5,0.105263157894737,0.157894736842105,0.236842105263158,0,0,0.210526315789474,0.0526315789473684,0.578947368421053,0.0263157894736842,0,0,0,0,0,0,0,0
89976,"Geferson",2,38,18,0,2,8,0,1,8,3,34,1,3,0,0,0,0,0,0,0,0.473684210526316,0,0.0526315789473684,0.210526315789474,0,0.0263157894736842,0.210526315789474,0.0789473684210526,0.894736842105263,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0
89977,"Bruno Santos",2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90037,"João Guima",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90265,"Tiaguinho",5,32,21,3,13,20,4,5,9,0,32,3,0,0,0,0,0,0,0,0,0.65625,0.09375,0.40625,0.625,0.125,0.15625,0.28125,0,1,0.09375,0,0,0,0,0,0,0,0
90290,"Jailson",4,38,36,2,6,35,2,0,37,4,73,0,0,0,0,0,0,0,0,0,0.947368421052632,0.0526315789473684,0.157894736842105,0.921052631578947,0.0526315789473684,0,0.973684210526316,0.105263157894737,1.92105263157895,0,0,0,0,0,0,0,0,0
90302,"Pedro Rocha",5,38,9,8,11,11,3,1,11,1,42,2,0,0,2,0,0,0,0,0,0.236842105263158,0.210526315789474,0.289473684210526,0.289473684210526,0.0789473684210526,0.0263157894736842,0.289473684210526,0.0263157894736842,1.10526315789474,0.0526315789473684,0,0,0.0526315789473684,0,0,0,0,0
90303,"Lincoln",4,38,8,0,3,9,0,0,3,2,14,1,0,0,0,0,1,0,0,0,0.210526315789474,0,0.0789473684210526,0.236842105263158,0,0,0.0789473684210526,0.0526315789473684,0.368421052631579,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0
90307,"Juninho",5,25,5,2,0,4,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0.2,0.08,0,0.16,0,0.08,0.08,0.04,0.2,0,0,0,0,0,0,0,0,0
90309,"David",4,38,24,3,3,8,2,8,10,1,25,0,0,0,0,0,0,0,0,0,0.631578947368421,0.0789473684210526,0.0789473684210526,0.210526315789474,0.0526315789473684,0.210526315789474,0.263157894736842,0.0263157894736842,0.657894736842105,0,0,0,0,0,0,0,0,0
90311,"Bryan Olivera",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90320,"Igor",3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90331,"Vitor",1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90334,"Araújo",4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90335,"Jeferson Negueba",4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90336,"Jean",2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90370,"Matheus Pereira",4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90399,"Fernandes",4,38,24,5,6,13,2,3,25,3,44,1,0,0,1,0,0,0,0,0,0.631578947368421,0.131578947368421,0.157894736842105,0.342105263157895,0.0526315789473684,0.0789473684210526,0.657894736842105,0.0789473684210526,1.15789473684211,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0
90406,"Crysan",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90481,"Alisson Farias",4,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90486,"Alan Fialho",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90531,"Raul",2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,"Arthur",4,38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0
90535,"Alex",4,38,2,3,2,3,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0789473684210526,0.0526315789473684,0.0789473684210526,0,0.0263157894736842,0.0526315789473684,0,0.131578947368421,0,0,0,0,0,0,0,0,0
90540,"Diego",5,7,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0
90566,"Rafael Longuine",4,38,4,1,2,6,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0.105263157894737,0.0263157894736842,0.0526315789473684,0.157894736842105,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.210526315789474,0,0,0,0,0,0,0,0,0
90569,"Yuri",4,38,15,0,0,12,1,0,8,3,23,0,0,0,0,0,0,0,0,0,0.394736842105263,0,0,0.315789473684211,0.0263157894736842,0,0.210526315789474,0.0789473684210526,0.605263157894737,0,0,0,0,0,0,0,0,0
90587,"Cascardo",2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90634,"Lucas Mineiro",4,38,5,0,0,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0.131578947368421,0,0,0.0526315789473684,0,0,0.0789473684210526,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0,0,0
90635,"Guilherme Xavier",4,38,5,1,4,11,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0.131578947368421,0.0263157894736842,0.105263157894737,0.289473684210526,0,0,0.157894736842105,0,0.289473684210526,0,0,0,0,0,0,0,0,0
90637,"Renato Bruno",4,38,4,0,1,1,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0.105263157894737,0,0.0263157894736842,0.0263157894736842,0,0,0.0789473684210526,0,0.210526315789474,0,0,0,0,0,0,0,0,0
90651,"Rodrigão",5,34,7,9,11,6,3,4,5,0,29,2,0,0,1,0,0,0,0,0,0.205882352941176,0.264705882352941,0.323529411764706,0.176470588235294,0.0882352941176471,0.117647058823529,0.147058823529412,0,0.852941176470588,0.0588235294117647,0,0,0.0294117647058824,0,0,0,0,0
90679,"Marlon",2,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0
90703,"Matheusinho",4,38,5,1,0,7,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0.131578947368421,0.0263157894736842,0,0.184210526315789,0,0,0.0789473684210526,0,0.184210526315789,0,0,0,0,0,0,0,0,0
90764,"Luis Gustavo",3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90768,"Fabrício Bruno",3,38,0,0,1,1,1,0,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0,0.105263157894737,0.0263157894736842,0.131578947368421,0,0.0263157894736842,0,0,0,0,0,0,0
90777,"Caixinha",2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90872,"Wagner",4,14,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.0714285714285714,0,0.214285714285714,0,0,0,0,0,0,0,0,0
90892,"Wallace",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90899,"Lucas Fernandes",5,23,16,3,8,52,0,2,17,3,47,4,0,0,1,0,0,0,0,0,0.695652173913043,0.130434782608696,0.347826086956522,2.26086956521739,0,0.0869565217391304,0.739130434782609,0.130434782608696,2.04347826086957,0.173913043478261,0,0,0.0434782608695652,0,0,0,0,0
90942,"Walter Guimarães",3,38,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.0789473684210526,0,0.105263157894737,0,0,0,0,0,0,0,0,0
91001,"Evandro",2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91003,"Alison",5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91094,"Ábila",5,29,15,13,10,29,7,26,3,6,40,1,0,0,3,0,0,1,1,0,0.517241379310345,0.448275862068966,0.344827586206897,1,0.241379310344828,0.896551724137931,0.103448275862069,0.206896551724138,1.37931034482759,0.0344827586206897,0,0,0.103448275862069,0,0,0.0344827586206897,0.0344827586206897,0
91100,"Alípio",4,38,8,0,0,4,0,0,3,1,13,1,0,0,0,0,0,0,0,0,0.210526315789474,0,0,0.105263157894737,0,0,0.0789473684210526,0.0263157894736842,0.342105263157895,0.0263157894736842,0,0,0,0,0,0,0,0
91101,"Ronaldo",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91102,"Flávio",4,38,6,1,1,7,0,1,8,2,16,2,0,0,0,0,0,0,0,0,0.157894736842105,0.0263157894736842,0.0263157894736842,0.184210526315789,0,0.0263157894736842,0.210526315789474,0.0526315789473684,0.421052631578947,0.0526315789473684,0,0,0,0,0,0,0,0
91156,"Jesiel",3,32,4,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.125,0,0,0.03125,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0
91194,"Thiago",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91204,"Warleson",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91222,"Dierson",4,38,3,1,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0.0789473684210526,0.0263157894736842,0,0.0526315789473684,0,0,0.0789473684210526,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0,0,0,0
91251,"Tonhão",3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91260,"Lucas Perri",1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91264,"Matheus Sávio",5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91359,"Bruno",3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91387,"Sinho",2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91519,"Kazim",5,32,47,11,15,31,3,7,10,3,49,3,0,0,2,0,0,0,0,0,1.46875,0.34375,0.46875,0.96875,0.09375,0.21875,0.3125,0.09375,1.53125,0.09375,0,0,0.0625,0,0,0,0,0
91649,"Pilar",5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91664,"Adryelson",3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91687,"João Pedro",4,38,1,2,0,2,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0,0,0.0263157894736842,0,0.289473684210526,0.0263157894736842,0,0,0,0,0,0,0,0
91710,"Jacsson",1,38,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0.0263157894736842,0,0.0789473684210526,0,0,0,0
91714,"Marciel",4,38,3,0,1,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0.0263157894736842,0.0526315789473684,0,0,0.0526315789473684,0.0526315789473684,0.0789473684210526,0,0,0,0,0,0,0,0,0
91743,"Wesley Natã",5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91783,"Diego",2,38,5,0,0,5,0,0,7,1,9,0,1,0,0,0,0,0,0,0,0.131578947368421,0,0,0.131578947368421,0,0,0.184210526315789,0.0263157894736842,0.236842105263158,0,0.0263157894736842,0,0,0,0,0,0,0
91808,"Caíque França",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91815,"Ygor Nogueira",3,38,5,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.131578947368421,0,0,0.0526315789473684,0,0,0.0263157894736842,0,0.0789473684210526,0,0,0,0,0,0,0,0,0
91866,"Zé Ivaldo",3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91916,"Silas",4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91917,"Silva",4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91920,"Henrique Trevisan",3,38,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0.105263157894737,0,0.0263157894736842,0,0,0,0,0,0,0
91928,"Christian Sávio",4,38,0,0,2,2,0,1,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0526315789473684,0,0.0263157894736842,0.263157894736842,0.0263157894736842,0.368421052631579,0,0,0,0,0,0,0,0,0
91946,"Eriks",3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91950,"Gabriel",4,38,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.0263157894736842,0,0,0.0526315789473684,0,0.0263157894736842,0,0,0,0,0,0,0,0,0
91970,"James Freitas",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92054,"Alemão",2,14,22,2,3,8,0,2,22,1,26,1,6,0,0,0,0,0,0,0,1.57142857142857,0.142857142857143,0.214285714285714,0.571428571428571,0,0.142857142857143,1.57142857142857,0.0714285714285714,1.85714285714286,0.0714285714285714,0.428571428571429,0,0,0,0,0,0,0
92078,"Wallace",5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92081,"Richarlison ",5,38,37,6,16,58,4,10,15,2,39,1,0,0,0,0,0,0,1,0,0.973684210526316,0.157894736842105,0.421052631578947,1.52631578947368,0.105263157894737,0.263157894736842,0.394736842105263,0.0526315789473684,1.02631578947368,0.0263157894736842,0,0,0,0,0,0,0.0263157894736842,0
92085,"Giovanny ",4,38,3,5,3,6,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0.0789473684210526,0.131578947368421,0.0789473684210526,0.157894736842105,0,0,0.0526315789473684,0.0263157894736842,0.315789473684211,0,0,0,0,0,0,0,0,0
92087,"Lyanco",3,38,18,1,0,7,1,0,5,2,27,0,4,0,0,0,0,1,0,0,0.473684210526316,0.0263157894736842,0,0.184210526315789,0.0263157894736842,0,0.131578947368421,0.0526315789473684,0.710526315789474,0,0.105263157894737,0,0,0,0,0.0263157894736842,0,0
92094,"Diogo Vitor",2,33,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0.0303030303030303,0.0303030303030303,0,0.0303030303030303,0,0.0303030303030303,0,0,0,0,0,0,0
92128,"Luis Henrique",5,38,7,0,3,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0.184210526315789,0,0.0789473684210526,0.0526315789473684,0,0,0.0263157894736842,0.0263157894736842,0.105263157894737,0,0,0,0,0,0,0,0,0
92145,"Hyago",4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
